Para Apio de cosecha de hoja semanal,Para Apio de cosecha de hoja semanal,Para Apio de cosecha de hoja semanal,Para Apio de cosecha de hoja semanal,Para Apio de cosecha de hoja semanal,Para Apio de cosecha de hoja semanal,Para Apio de cosecha de hoja semanal,Para Apio de cosecha de hoja semanal,Para Apio de cosecha de hoja semanal,Para Apio de cosecha de hoja semanal,Para Apio de cosecha de hoja semanal,Para Apio de cosecha de hoja semanal
,183,27,5.0261893963675215,3.8850997150997157,9.777922134733158,1.7990126508806865,5.006112503605687,35.6483,1.7284533708646195,0.5,0.42999999999999994
,184,27,5.0261893963675215,3.8850997150997157,9.777922134733158,1.7990126508806865,5.006112503605687,35.6483,1.7284533708646195,0.5,0.42999999999999994
,185,27,5.0261893963675215,3.8850997150997157,9.777922134733158,1.7990126508806865,5.006112503605687,35.6483,1.7284533708646195,0.5,0.42999999999999994
,186,27,5.0261893963675215,3.8850997150997157,9.777922134733158,1.7990126508806865,5.006112503605687,35.6483,1.7284533708646195,0.5,0.42999999999999994
,187,27,5.0261893963675215,3.8850997150997157,9.777922134733158,1.7990126508806865,5.006112503605687,35.6483,1.7284533708646195,0.5,0.42999999999999994
,188,27,5.0261893963675215,3.8850997150997157,9.777922134733158,1.7990126508806865,5.006112503605687,35.6483,1.7284533708646195,0.5,0.42999999999999994
,189,27,5.0261893963675215,3.8850997150997157,9.777922134733158,1.7990126508806865,5.006112503605687,35.6483,1.7284533708646195,0.5,0.42999999999999994
,190,28,5.0261893963675215,3.8850997150997157,9.777922134733158,1.7990126508806865,5.006112503605687,35.6483,1.7284533708646195,0.5,0.42999999999999994
,191,28,5.0261893963675215,3.8850997150997157,9.777922134733158,1.7990126508806865,5.006112503605687,35.6483,1.7284533708646195,0.5,0.42999999999999994
,192,28,5.0261893963675215,3.8850997150997157,9.777922134733158,1.7990126508806865,5.006112503605687,35.6483,1.7284533708646195,0.5,0.42999999999999994
,193,28,5.0261893963675215,3.8850997150997157,9.777922134733158,1.7990126508806865,5.006112503605687,35.6483,1.7284533708646195,0.5,0.42999999999999994
,194,28,5.0261893963675215,3.8850997150997157,9.777922134733158,1.7990126508806865,5.006112503605687,35.6483,1.7284533708646195,0.5,0.42999999999999994
,195,28,5.0261893963675215,3.8850997150997157,9.777922134733158,1.7990126508806865,5.006112503605687,35.6483,1.7284533708646195,0.5,0.42999999999999994
,196,28,5.0261893963675215,3.8850997150997157,9.777922134733158,1.7990126508806865,5.006112503605687,35.6483,1.7284533708646195,0.5,0.42999999999999994
,197,29,5.0261893963675215,3.8850997150997157,9.777922134733158,1.7990126508806865,5.006112503605687,35.6483,1.7284533708646195,0.5,0.42999999999999994
,198,29,5.0261893963675215,3.8850997150997157,9.777922134733158,1.7990126508806865,5.006112503605687,35.6483,1.7284533708646195,0.5,0.42999999999999994
,199,29,5.0261893963675215,3.8850997150997157,9.777922134733158,1.7990126508806865,5.006112503605687,35.6483,1.7284533708646195,0.5,0.42999999999999994
,200,29,5.0261893963675215,3.8850997150997157,9.777922134733158,1.7990126508806865,5.006112503605687,35.6483,1.7284533708646195,0.5,0.42999999999999994
,201,29,5.0261893963675215,3.8850997150997157,9.777922134733158,1.7990126508806865,5.006112503605687,35.6483,1.7284533708646195,0.5,0.42999999999999994
,202,29,5.0261893963675215,3.8850997150997157,9.777922134733158,1.7990126508806865,5.006112503605687,35.6483,1.7284533708646195,0.5,0.42999999999999994
,203,29,5.0261893963675215,3.8850997150997157,9.777922134733158,1.7990126508806865,5.006112503605687,35.6483,1.7284533708646195,0.5,0.42999999999999994
,204,30,5.0261893963675215,3.8850997150997157,9.777922134733158,1.7990126508806865,5.006112503605687,35.6483,1.7284533708646195,0.5,0.42999999999999994
,205,30,5.0261893963675215,3.8850997150997157,9.777922134733158,1.7990126508806865,5.006112503605687,35.6483,1.7284533708646195,0.5,0.42999999999999994
,206,30,5.0261893963675215,3.8850997150997157,9.777922134733158,1.7990126508806865,5.006112503605687,35.6483,1.7284533708646195,0.5,0.42999999999999994
,207,30,5.0261893963675215,3.8850997150997157,9.777922134733158,1.7990126508806865,5.006112503605687,35.6483,1.7284533708646195,0.5,0.42999999999999994
,208,30,5.0261893963675215,3.8850997150997157,9.777922134733158,1.7990126508806865,5.006112503605687,35.6483,1.7284533708646195,0.5,0.42999999999999994
,209,30,5.0261893963675215,3.8850997150997157,9.777922134733158,1.7990126508806865,5.006112503605687,35.6483,1.7284533708646195,0.5,0.42999999999999994
,210,30,5.0261893963675215,3.8850997150997157,9.777922134733158,1.7990126508806865,5.006112503605687,35.6483,1.7284533708646195,0.5,0.42999999999999994
,211,31,5.0261893963675215,3.8850997150997157,9.777922134733158,1.7990126508806865,5.006112503605687,35.6483,1.7284533708646195,0.5,0.42999999999999994
,212,31,5.0261893963675215,3.8850997150997157,9.777922134733158,1.7990126508806865,5.006112503605687,35.6483,1.7284533708646195,0.5,0.42999999999999994
,213,31,5.0261893963675215,3.8850997150997157,9.777922134733158,1.7990126508806865,5.006112503605687,35.6483,1.7284533708646195,0.5,0.42999999999999994
,214,31,5.0261893963675215,3.8850997150997157,9.777922134733158,1.7990126508806865,5.006112503605687,35.6483,1.7284533708646195,0.5,0.42999999999999994
,215,31,5.0261893963675215,3.8850997150997157,9.777922134733158,1.7990126508806865,5.006112503605687,35.6483,1.7284533708646195,0.5,0.42999999999999994
,216,31,5.0261893963675215,3.8850997150997157,9.777922134733158,1.7990126508806865,5.006112503605687,35.6483,1.7284533708646195,0.5,0.42999999999999994
,217,31,5.0261893963675215,3.8850997150997157,9.777922134733158,1.7990126508806865,5.006112503605687,35.6483,1.7284533708646195,0.5,0.42999999999999994
,218,32,5.0261893963675215,3.8850997150997157,9.777922134733158,1.7990126508806865,5.006112503605687,35.6483,1.7284533708646195,0.5,0.42999999999999994
,219,32,5.0261893963675215,3.8850997150997157,9.777922134733158,1.7990126508806865,5.006112503605687,35.6483,1.7284533708646195,0.5,0.42999999999999994
,220,32,5.0261893963675215,3.8850997150997157,9.777922134733158,1.7990126508806865,5.006112503605687,35.6483,1.7284533708646195,0.5,0.42999999999999994
,221,32,5.0261893963675215,3.8850997150997157,9.777922134733158,1.7990126508806865,5.006112503605687,35.6483,1.7284533708646195,0.5,0.42999999999999994
,222,32,5.0261893963675215,3.8850997150997157,9.777922134733158,1.7990126508806865,5.006112503605687,35.6483,1.7284533708646195,0.5,0.42999999999999994
,223,32,5.0261893963675215,3.8850997150997157,9.777922134733158,1.7990126508806865,5.006112503605687,35.6483,1.7284533708646195,0.5,0.42999999999999994
,224,32,5.0261893963675215,3.8850997150997157,9.777922134733158,1.7990126508806865,5.006112503605687,35.6483,1.7284533708646195,0.5,0.42999999999999994
,225,33,5.0261893963675215,3.8850997150997157,9.777922134733158,1.7990126508806865,5.006112503605687,35.6483,1.7284533708646195,0.5,0.42999999999999994
,226,33,5.0261893963675215,3.8850997150997157,9.777922134733158,1.7990126508806865,5.006112503605687,35.6483,1.7284533708646195,0.5,0.42999999999999994
,227,33,5.0261893963675215,3.8850997150997157,9.777922134733158,1.7990126508806865,5.006112503605687,35.6483,1.7284533708646195,0.5,0.42999999999999994
,228,33,5.0261893963675215,3.8850997150997157,9.777922134733158,1.7990126508806865,5.006112503605687,35.6483,1.7284533708646195,0.5,0.42999999999999994
,229,33,5.0261893963675215,3.8850997150997157,9.777922134733158,1.7990126508806865,5.006112503605687,35.6483,1.7284533708646195,0.5,0.42999999999999994
,230,33,5.0261893963675215,3.8850997150997157,9.777922134733158,1.7990126508806865,5.006112503605687,35.6483,1.7284533708646195,0.5,0.42999999999999994
,231,33,5.0261893963675215,3.8850997150997157,9.777922134733158,1.7990126508806865,5.006112503605687,35.6483,1.7284533708646195,0.5,0.42999999999999994
,232,34,5.0261893963675215,3.8850997150997157,9.777922134733158,1.7990126508806865,5.006112503605687,35.6483,1.7284533708646195,0.5,0.42999999999999994
,233,34,5.0261893963675215,3.8850997150997157,9.777922134733158,1.7990126508806865,5.006112503605687,35.6483,1.7284533708646195,0.5,0.42999999999999994
,234,34,5.0261893963675215,3.8850997150997157,9.777922134733158,1.7990126508806865,5.006112503605687,35.6483,1.7284533708646195,0.5,0.42999999999999994
,235,34,5.0261893963675215,3.8850997150997157,9.777922134733158,1.7990126508806865,5.006112503605687,35.6483,1.7284533708646195,0.5,0.42999999999999994
,236,34,5.0261893963675215,3.8850997150997157,9.777922134733158,1.7990126508806865,5.006112503605687,35.6483,1.7284533708646195,0.5,0.42999999999999994
,237,34,5.0261893963675215,3.8850997150997157,9.777922134733158,1.7990126508806865,5.006112503605687,35.6483,1.7284533708646195,0.5,0.42999999999999994
,238,34,5.0261893963675215,3.8850997150997157,9.777922134733158,1.7990126508806865,5.006112503605687,35.6483,1.7284533708646195,0.5,0.42999999999999994
,239,35,5.0261893963675215,3.8850997150997157,9.777922134733158,1.7990126508806865,5.006112503605687,35.6483,1.7284533708646195,0.5,0.42999999999999994
,240,35,5.0261893963675215,3.8850997150997157,9.777922134733158,1.7990126508806865,5.006112503605687,35.6483,1.7284533708646195,0.5,0.42999999999999994
,241,35,5.0261893963675215,3.8850997150997157,9.777922134733158,1.7990126508806865,5.006112503605687,35.6483,1.7284533708646195,0.5,0.42999999999999994
,242,35,5.0261893963675215,3.8850997150997157,9.777922134733158,1.7990126508806865,5.006112503605687,35.6483,1.7284533708646195,0.5,0.42999999999999994
,243,35,5.0261893963675215,3.8850997150997157,9.777922134733158,1.7990126508806865,5.006112503605687,35.6483,1.7284533708646195,0.5,0.42999999999999994
,244,35,5.0261893963675215,3.8850997150997157,9.777922134733158,1.7990126508806865,5.006112503605687,35.6483,1.7284533708646195,0.5,0.42999999999999994
,245,35,5.0261893963675215,3.8850997150997157,9.777922134733158,1.7990126508806865,5.006112503605687,35.6483,1.7284533708646195,0.5,0.42999999999999994
,246,36,5.0261893963675215,3.8850997150997157,9.777922134733158,1.7990126508806865,5.006112503605687,35.6483,1.7284533708646195,0.5,0.42999999999999994
,247,36,5.0261893963675215,3.8850997150997157,9.777922134733158,1.7990126508806865,5.006112503605687,35.6483,1.7284533708646195,0.5,0.42999999999999994
,248,36,5.0261893963675215,3.8850997150997157,9.777922134733158,1.7990126508806865,5.006112503605687,35.6483,1.7284533708646195,0.5,0.42999999999999994
,249,36,5.0261893963675215,3.8850997150997157,9.777922134733158,1.7990126508806865,5.006112503605687,35.6483,1.7284533708646195,0.5,0.42999999999999994
,250,36,5.0261893963675215,3.8850997150997157,9.777922134733158,1.7990126508806865,5.006112503605687,35.6483,1.7284533708646195,0.5,0.42999999999999994
,251,36,5.0261893963675215,3.8850997150997157,9.777922134733158,1.7990126508806865,5.006112503605687,35.6483,1.7284533708646195,0.5,0.42999999999999994
,252,36,5.0261893963675215,3.8850997150997157,9.777922134733158,1.7990126508806865,5.006112503605687,35.6483,1.7284533708646195,0.5,0.42999999999999994
,253,37,5.0261893963675215,3.8850997150997157,9.777922134733158,1.7990126508806865,5.006112503605687,35.6483,1.7284533708646195,0.5,0.42999999999999994
,254,37,5.0261893963675215,3.8850997150997157,9.777922134733158,1.7990126508806865,5.006112503605687,35.6483,1.7284533708646195,0.5,0.42999999999999994
,255,37,5.0261893963675215,3.8850997150997157,9.777922134733158,1.7990126508806865,5.006112503605687,35.6483,1.7284533708646195,0.5,0.42999999999999994
,256,37,5.0261893963675215,3.8850997150997157,9.777922134733158,1.7990126508806865,5.006112503605687,35.6483,1.7284533708646195,0.5,0.42999999999999994
,257,37,5.0261893963675215,3.8850997150997157,9.777922134733158,1.7990126508806865,5.006112503605687,35.6483,1.7284533708646195,0.5,0.42999999999999994
,258,37,5.0261893963675215,3.8850997150997157,9.777922134733158,1.7990126508806865,5.006112503605687,35.6483,1.7284533708646195,0.5,0.42999999999999994
,259,37,5.0261893963675215,3.8850997150997157,9.777922134733158,1.7990126508806865,5.006112503605687,35.6483,1.7284533708646195,0.5,0.42999999999999994
,260,38,5.0261893963675215,3.8850997150997157,9.777922134733158,1.7990126508806865,5.006112503605687,35.6483,1.7284533708646195,0.5,0.42999999999999994
,261,38,5.0261893963675215,3.8850997150997157,9.777922134733158,1.7990126508806865,5.006112503605687,35.6483,1.7284533708646195,0.5,0.42999999999999994
,262,38,5.0261893963675215,3.8850997150997157,9.777922134733158,1.7990126508806865,5.006112503605687,35.6483,1.7284533708646195,0.5,0.42999999999999994
,263,38,5.0261893963675215,3.8850997150997157,9.777922134733158,1.7990126508806865,5.006112503605687,35.6483,1.7284533708646195,0.5,0.42999999999999994
,264,38,5.0261893963675215,3.8850997150997157,9.777922134733158,1.7990126508806865,5.006112503605687,35.6483,1.7284533708646195,0.5,0.42999999999999994
,265,38,5.0261893963675215,3.8850997150997157,9.777922134733158,1.7990126508806865,5.006112503605687,35.6483,1.7284533708646195,0.5,0.42999999999999994
,266,38,5.0261893963675215,3.8850997150997157,9.777922134733158,1.7990126508806865,5.006112503605687,35.6483,1.7284533708646195,0.5,0.42999999999999994
,267,39,5.0261893963675215,3.8850997150997157,9.777922134733158,1.7990126508806865,5.006112503605687,35.6483,1.7284533708646195,0.5,0.42999999999999994
,268,39,5.0261893963675215,3.8850997150997157,9.777922134733158,1.7990126508806865,5.006112503605687,35.6483,1.7284533708646195,0.5,0.42999999999999994
,269,39,5.0261893963675215,3.8850997150997157,9.777922134733158,1.7990126508806865,5.006112503605687,35.6483,1.7284533708646195,0.5,0.42999999999999994
,270,39,5.0261893963675215,3.8850997150997157,9.777922134733158,1.7990126508806865,5.006112503605687,35.6483,1.7284533708646195,0.5,0.42999999999999994
,271,39,5.0261893963675215,3.8850997150997157,9.777922134733158,1.7990126508806865,5.006112503605687,35.6483,1.7284533708646195,0.5,0.42999999999999994
,272,39,5.0261893963675215,3.8850997150997157,9.777922134733158,1.7990126508806865,5.006112503605687,35.6483,1.7284533708646195,0.5,0.42999999999999994
,273,39,5.0261893963675215,3.8850997150997157,9.777922134733158,1.7990126508806865,5.006112503605687,35.6483,1.7284533708646195,0.5,0.42999999999999994
,274,40,5.0261893963675215,3.8850997150997157,9.777922134733158,1.7990126508806865,5.006112503605687,35.6483,1.7284533708646195,0.5,0.42999999999999994
,275,40,5.0261893963675215,3.8850997150997157,9.777922134733158,1.7990126508806865,5.006112503605687,35.6483,1.7284533708646195,0.5,0.42999999999999994
,276,40,5.0261893963675215,3.8850997150997157,9.777922134733158,1.7990126508806865,5.006112503605687,35.6483,1.7284533708646195,0.5,0.42999999999999994
,277,40,5.0261893963675215,3.8850997150997157,9.777922134733158,1.7990126508806865,5.006112503605687,35.6483,1.7284533708646195,0.5,0.42999999999999994
,278,40,5.0261893963675215,3.8850997150997157,9.777922134733158,1.7990126508806865,5.006112503605687,35.6483,1.7284533708646195,0.5,0.42999999999999994
,279,40,5.0261893963675215,3.8850997150997157,9.777922134733158,1.7990126508806865,5.006112503605687,35.6483,1.7284533708646195,0.5,0.42999999999999994
,280,40,5.0261893963675215,3.8850997150997157,9.777922134733158,1.7990126508806865,5.006112503605687,35.6483,1.7284533708646195,0.5,0.42999999999999994
,281,41,5.0261893963675215,3.8850997150997157,9.777922134733158,1.7990126508806865,5.006112503605687,35.6483,1.7284533708646195,0.5,0.42999999999999994
,282,41,5.0261893963675215,3.8850997150997157,9.777922134733158,1.7990126508806865,5.006112503605687,35.6483,1.7284533708646195,0.5,0.42999999999999994
,283,41,5.0261893963675215,3.8850997150997157,9.777922134733158,1.7990126508806865,5.006112503605687,35.6483,1.7284533708646195,0.5,0.42999999999999994
,284,41,5.0261893963675215,3.8850997150997157,9.777922134733158,1.7990126508806865,5.006112503605687,35.6483,1.7284533708646195,0.5,0.42999999999999994
,285,41,5.0261893963675215,3.8850997150997157,9.777922134733158,1.7990126508806865,5.006112503605687,35.6483,1.7284533708646195,0.5,0.42999999999999994
,286,41,5.0261893963675215,3.8850997150997157,9.777922134733158,1.7990126508806865,5.006112503605687,35.6483,1.7284533708646195,0.5,0.42999999999999994
,287,41,5.0261893963675215,3.8850997150997157,9.777922134733158,1.7990126508806865,5.006112503605687,35.6483,1.7284533708646195,0.5,0.42999999999999994
,288,42,5.0261893963675215,3.8850997150997157,9.777922134733158,1.7990126508806865,5.006112503605687,35.6483,1.7284533708646195,0.5,0.42999999999999994
,289,42,5.0261893963675215,3.8850997150997157,9.777922134733158,1.7990126508806865,5.006112503605687,35.6483,1.7284533708646195,0.5,0.42999999999999994
,290,42,5.0261893963675215,3.8850997150997157,9.777922134733158,1.7990126508806865,5.006112503605687,35.6483,1.7284533708646195,0.5,0.42999999999999994
,291,42,5.0261893963675215,3.8850997150997157,9.777922134733158,1.7990126508806865,5.006112503605687,35.6483,1.7284533708646195,0.5,0.42999999999999994
,292,42,5.0261893963675215,3.8850997150997157,9.777922134733158,1.7990126508806865,5.006112503605687,35.6483,1.7284533708646195,0.5,0.42999999999999994
,293,42,5.0261893963675215,3.8850997150997157,9.777922134733158,1.7990126508806865,5.006112503605687,35.6483,1.7284533708646195,0.5,0.42999999999999994
,294,42,5.0261893963675215,3.8850997150997157,9.777922134733158,1.7990126508806865,5.006112503605687,35.6483,1.7284533708646195,0.5,0.42999999999999994
,295,43,5.0261893963675215,3.8850997150997157,9.777922134733158,1.7990126508806865,5.006112503605687,35.6483,1.7284533708646195,0.5,0.42999999999999994
,296,43,5.0261893963675215,3.8850997150997157,9.777922134733158,1.7990126508806865,5.006112503605687,35.6483,1.7284533708646195,0.5,0.42999999999999994
,297,43,5.0261893963675215,3.8850997150997157,9.777922134733158,1.7990126508806865,5.006112503605687,35.6483,1.7284533708646195,0.5,0.42999999999999994
,298,43,5.0261893963675215,3.8850997150997157,9.777922134733158,1.7990126508806865,5.006112503605687,35.6483,1.7284533708646195,0.5,0.42999999999999994
,299,43,5.0261893963675215,3.8850997150997157,9.777922134733158,1.7990126508806865,5.006112503605687,35.6483,1.7284533708646195,0.5,0.42999999999999994
,300,43,5.0261893963675215,3.8850997150997157,9.777922134733158,1.7990126508806865,5.006112503605687,35.6483,1.7284533708646195,0.5,0.42999999999999994
,301,43,5.0261893963675215,3.8850997150997157,9.777922134733158,1.7990126508806865,5.006112503605687,35.6483,1.7284533708646195,0.5,0.42999999999999994
,302,44,5.0261893963675215,3.8850997150997157,9.777922134733158,1.7990126508806865,5.006112503605687,35.6483,1.7284533708646195,0.5,0.42999999999999994
,303,44,5.0261893963675215,3.8850997150997157,9.777922134733158,1.7990126508806865,5.006112503605687,35.6483,1.7284533708646195,0.5,0.42999999999999994
,304,44,5.0261893963675215,3.8850997150997157,9.777922134733158,1.7990126508806865,5.006112503605687,35.6483,1.7284533708646195,0.5,0.42999999999999994
,305,44,5.0261893963675215,3.8850997150997157,9.777922134733158,1.7990126508806865,5.006112503605687,35.6483,1.7284533708646195,0.5,0.42999999999999994
,306,44,5.0261893963675215,3.8850997150997157,9.777922134733158,1.7990126508806865,5.006112503605687,35.6483,1.7284533708646195,0.5,0.42999999999999994
,307,44,5.0261893963675215,3.8850997150997157,9.777922134733158,1.7990126508806865,5.006112503605687,35.6483,1.7284533708646195,0.5,0.42999999999999994
,308,44,5.0261893963675215,3.8850997150997157,9.777922134733158,1.7990126508806865,5.006112503605687,35.6483,1.7284533708646195,0.5,0.42999999999999994
,309,45,5.0261893963675215,3.8850997150997157,9.777922134733158,1.7990126508806865,5.006112503605687,35.6483,1.7284533708646195,0.5,0.42999999999999994
,310,45,5.0261893963675215,3.8850997150997157,9.777922134733158,1.7990126508806865,5.006112503605687,35.6483,1.7284533708646195,0.5,0.42999999999999994
,311,45,5.0261893963675215,3.8850997150997157,9.777922134733158,1.7990126508806865,5.006112503605687,35.6483,1.7284533708646195,0.5,0.42999999999999994
,312,45,5.0261893963675215,3.8850997150997157,9.777922134733158,1.7990126508806865,5.006112503605687,35.6483,1.7284533708646195,0.5,0.42999999999999994
,313,45,5.0261893963675215,3.8850997150997157,9.777922134733158,1.7990126508806865,5.006112503605687,35.6483,1.7284533708646195,0.5,0.42999999999999994
,314,45,5.0261893963675215,3.8850997150997157,9.777922134733158,1.7990126508806865,5.006112503605687,35.6483,1.7284533708646195,0.5,0.42999999999999994
,315,45,5.0261893963675215,3.8850997150997157,9.777922134733158,1.7990126508806865,5.006112503605687,35.6483,1.7284533708646195,0.5,0.42999999999999994
,316,46,5.0261893963675215,3.8850997150997157,9.777922134733158,1.7990126508806865,5.006112503605687,35.6483,1.7284533708646195,0.5,0.42999999999999994
,317,46,5.0261893963675215,3.8850997150997157,9.777922134733158,1.7990126508806865,5.006112503605687,35.6483,1.7284533708646195,0.5,0.42999999999999994
,318,46,5.0261893963675215,3.8850997150997157,9.777922134733158,1.7990126508806865,5.006112503605687,35.6483,1.7284533708646195,0.5,0.42999999999999994
,319,46,5.0261893963675215,3.8850997150997157,9.777922134733158,1.7990126508806865,5.006112503605687,35.6483,1.7284533708646195,0.5,0.42999999999999994
,320,46,5.0261893963675215,3.8850997150997157,9.777922134733158,1.7990126508806865,5.006112503605687,35.6483,1.7284533708646195,0.5,0.42999999999999994
,321,46,5.0261893963675215,3.8850997150997157,9.777922134733158,1.7990126508806865,5.006112503605687,35.6483,1.7284533708646195,0.5,0.42999999999999994
,322,46,5.0261893963675215,3.8850997150997157,9.777922134733158,1.7990126508806865,5.006112503605687,35.6483,1.7284533708646195,0.5,0.42999999999999994
,323,47,5.0261893963675215,3.8850997150997157,9.777922134733158,1.7990126508806865,5.006112503605687,35.6483,1.7284533708646195,0.5,0.42999999999999994
,324,47,5.0261893963675215,3.8850997150997157,9.777922134733158,1.7990126508806865,5.006112503605687,35.6483,1.7284533708646195,0.5,0.42999999999999994
,325,47,5.0261893963675215,3.8850997150997157,9.777922134733158,1.7990126508806865,5.006112503605687,35.6483,1.7284533708646195,0.5,0.42999999999999994
,326,47,5.0261893963675215,3.8850997150997157,9.777922134733158,1.7990126508806865,5.006112503605687,35.6483,1.7284533708646195,0.5,0.42999999999999994
,327,47,5.0261893963675215,3.8850997150997157,9.777922134733158,1.7990126508806865,5.006112503605687,35.6483,1.7284533708646195,0.5,0.42999999999999994
,328,47,5.0261893963675215,3.8850997150997157,9.777922134733158,1.7990126508806865,5.006112503605687,35.6483,1.7284533708646195,0.5,0.42999999999999994
,329,47,5.0261893963675215,3.8850997150997157,9.777922134733158,1.7990126508806865,5.006112503605687,35.6483,1.7284533708646195,0.5,0.42999999999999994
,330,48,5.0261893963675215,3.8850997150997157,9.777922134733158,1.7990126508806865,5.006112503605687,35.6483,1.7284533708646195,0.5,0.42999999999999994
,331,48,5.0261893963675215,3.8850997150997157,9.777922134733158,1.7990126508806865,5.006112503605687,35.6483,1.7284533708646195,0.5,0.42999999999999994
,332,48,5.0261893963675215,3.8850997150997157,9.777922134733158,1.7990126508806865,5.006112503605687,35.6483,1.7284533708646195,0.5,0.42999999999999994
,333,48,5.0261893963675215,3.8850997150997157,9.777922134733158,1.7990126508806865,5.006112503605687,35.6483,1.7284533708646195,0.5,0.42999999999999994
,334,48,5.0261893963675215,3.8850997150997157,9.777922134733158,1.7990126508806865,5.006112503605687,35.6483,1.7284533708646195,0.5,0.42999999999999994
,335,48,5.0261893963675215,3.8850997150997157,9.777922134733158,1.7990126508806865,5.006112503605687,35.6483,1.7284533708646195,0.5,0.42999999999999994
,336,48,5.0261893963675215,3.8850997150997157,9.777922134733158,1.7990126508806865,5.006112503605687,35.6483,1.7284533708646195,0.5,0.42999999999999994
,337,49,5.0261893963675215,3.8850997150997157,9.777922134733158,1.7990126508806865,5.006112503605687,35.6483,1.7284533708646195,0.5,0.42999999999999994
,338,49,5.0261893963675215,3.8850997150997157,9.777922134733158,1.7990126508806865,5.006112503605687,35.6483,1.7284533708646195,0.5,0.42999999999999994
,339,49,5.0261893963675215,3.8850997150997157,9.777922134733158,1.7990126508806865,5.006112503605687,35.6483,1.7284533708646195,0.5,0.42999999999999994
,340,49,5.0261893963675215,3.8850997150997157,9.777922134733158,1.7990126508806865,5.006112503605687,35.6483,1.7284533708646195,0.5,0.42999999999999994
,341,49,5.0261893963675215,3.8850997150997157,9.777922134733158,1.7990126508806865,5.006112503605687,35.6483,1.7284533708646195,0.5,0.42999999999999994
,342,49,5.0261893963675215,3.8850997150997157,9.777922134733158,1.7990126508806865,5.006112503605687,35.6483,1.7284533708646195,0.5,0.42999999999999994
,343,49,5.0261893963675215,3.8850997150997157,9.777922134733158,1.7990126508806865,5.006112503605687,35.6483,1.7284533708646195,0.5,0.42999999999999994
,344,50,5.0261893963675215,3.8850997150997157,9.777922134733158,1.7990126508806865,5.006112503605687,35.6483,1.7284533708646195,0.5,0.42999999999999994
,345,50,5.0261893963675215,3.8850997150997157,9.777922134733158,1.7990126508806865,5.006112503605687,35.6483,1.7284533708646195,0.5,0.42999999999999994
,346,50,5.0261893963675215,3.8850997150997157,9.777922134733158,1.7990126508806865,5.006112503605687,35.6483,1.7284533708646195,0.5,0.42999999999999994
,347,50,5.0261893963675215,3.8850997150997157,9.777922134733158,1.7990126508806865,5.006112503605687,35.6483,1.7284533708646195,0.5,0.42999999999999994
,348,50,5.0261893963675215,3.8850997150997157,9.777922134733158,1.7990126508806865,5.006112503605687,35.6483,1.7284533708646195,0.5,0.42999999999999994
,349,50,5.0261893963675215,3.8850997150997157,9.777922134733158,1.7990126508806865,5.006112503605687,35.6483,1.7284533708646195,0.5,0.42999999999999994
,350,50,5.0261893963675215,3.8850997150997157,9.777922134733158,1.7990126508806865,5.006112503605687,35.6483,1.7284533708646195,0.5,0.42999999999999994
,351,51,5.0261893963675215,3.8850997150997157,9.777922134733158,1.7990126508806865,5.006112503605687,35.6483,1.7284533708646195,0.5,0.42999999999999994
,352,51,5.0261893963675215,3.8850997150997157,9.777922134733158,1.7990126508806865,5.006112503605687,35.6483,1.7284533708646195,0.5,0.42999999999999994
,353,51,5.0261893963675215,3.8850997150997157,9.777922134733158,1.7990126508806865,5.006112503605687,35.6483,1.7284533708646195,0.5,0.42999999999999994
,354,51,5.0261893963675215,3.8850997150997157,9.777922134733158,1.7990126508806865,5.006112503605687,35.6483,1.7284533708646195,0.5,0.42999999999999994
,355,51,5.0261893963675215,3.8850997150997157,9.777922134733158,1.7990126508806865,5.006112503605687,35.6483,1.7284533708646195,0.5,0.42999999999999994
,356,51,5.0261893963675215,3.8850997150997157,9.777922134733158,1.7990126508806865,5.006112503605687,35.6483,1.7284533708646195,0.5,0.42999999999999994
,357,51,5.0261893963675215,3.8850997150997157,9.777922134733158,1.7990126508806865,5.006112503605687,35.6483,1.7284533708646195,0.5,0.42999999999999994
,358,52,5.0261893963675215,3.8850997150997157,9.777922134733158,1.7990126508806865,5.006112503605687,35.6483,1.7284533708646195,0.5,0.42999999999999994
,359,52,5.0261893963675215,3.8850997150997157,9.777922134733158,1.7990126508806865,5.006112503605687,35.6483,1.7284533708646195,0.5,0.42999999999999994
,360,52,5.0261893963675215,3.8850997150997157,9.777922134733158,1.7990126508806865,5.006112503605687,35.6483,1.7284533708646195,0.5,0.42999999999999994
,361,52,5.0261893963675215,3.8850997150997157,9.777922134733158,1.7990126508806865,5.006112503605687,35.6483,1.7284533708646195,0.5,0.42999999999999994
,362,52,5.0261893963675215,3.8850997150997157,9.777922134733158,1.7990126508806865,5.006112503605687,35.6483,1.7284533708646195,0.5,0.42999999999999994
,363,52,5.0261893963675215,3.8850997150997157,9.777922134733158,1.7990126508806865,5.006112503605687,35.6483,1.7284533708646195,0.5,0.42999999999999994
,364,52,5.0261893963675215,3.8850997150997157,9.777922134733158,1.7990126508806865,5.006112503605687,35.6483,1.7284533708646195,0.5,0.42999999999999994
,,,1633.097805296961,1257.9952877492844,3166.091187226606,582.5202963551678,1620.9792286675154,11565.326200000043,,,
